path,emotion
features\images\train\2778.png,Angry
features\images\train\2779.png,Neutral
features\images\train\2780.png,Happy
features\images\train\2781.png,Happy
features\images\train\2782.png,Sad
features\images\train\2783.png,Surprised
features\images\train\2784.png,Sad
features\images\train\2785.png,Surprised
features\images\train\2786.png,Fearful
features\images\train\2787.png,Sad
features\images\train\2788.png,Disgust
features\images\train\2789.png,Disgust
features\images\train\2790.png,Happy
features\images\train\2791.png,Happy
features\images\train\2792.png,Sad
features\images\train\2793.png,Happy
features\images\train\2794.png,Surprised
features\images\train\2795.png,Disgust
features\images\train\2796.png,Surprised
features\images\train\2797.png,Sad
features\images\train\2798.png,Surprised
features\images\train\2799.png,Sad
features\images\train\2800.png,Sad
features\images\train\2801.png,Calm
features\images\train\2802.png,Calm
features\images\train\2803.png,Happy
features\images\train\2804.png,Happy
features\images\train\2805.png,Happy
features\images\train\2806.png,Surprised
features\images\train\2807.png,Calm
features\images\train\2808.png,Calm
features\images\train\2809.png,Happy
features\images\train\2810.png,Sad
features\images\train\2811.png,Calm
features\images\train\2812.png,Sad
features\images\train\2813.png,Happy
features\images\train\2814.png,Sad
features\images\train\2815.png,Angry
features\images\train\2816.png,Fearful
features\images\train\2817.png,Angry
features\images\train\2818.png,Surprised
features\images\train\2819.png,Neutral
features\images\train\2820.png,Disgust
features\images\train\2821.png,Fearful
features\images\train\2822.png,Happy
features\images\train\2823.png,Calm
features\images\train\2824.png,Calm
features\images\train\2825.png,Surprised
features\images\train\2826.png,Disgust
features\images\train\2827.png,Angry
features\images\train\2828.png,Neutral
features\images\train\2829.png,Angry
features\images\train\2830.png,Calm
features\images\train\2831.png,Neutral
features\images\train\2832.png,Calm
features\images\train\2833.png,Sad
features\images\train\2834.png,Surprised
features\images\train\2835.png,Fearful
features\images\train\2836.png,Fearful
features\images\train\2837.png,Angry
features\images\train\2838.png,Disgust
features\images\train\2839.png,Calm
features\images\train\2840.png,Surprised
features\images\train\2841.png,Surprised
features\images\train\2842.png,Happy
features\images\train\2843.png,Calm
features\images\train\2844.png,Surprised
features\images\train\2845.png,Neutral
features\images\train\2846.png,Calm
features\images\train\2847.png,Happy
features\images\train\2848.png,Neutral
features\images\train\2849.png,Disgust
features\images\train\2850.png,Surprised
features\images\train\2851.png,Sad
features\images\train\2852.png,Surprised
features\images\train\2853.png,Surprised
features\images\train\2854.png,Calm
features\images\train\2855.png,Fearful
features\images\train\2856.png,Angry
features\images\train\2857.png,Disgust
features\images\train\2858.png,Sad
features\images\train\2859.png,Angry
features\images\train\2860.png,Surprised
features\images\train\2861.png,Calm
features\images\train\2862.png,Disgust
features\images\train\2863.png,Fearful
features\images\train\2864.png,Surprised
features\images\train\2865.png,Fearful
features\images\train\2866.png,Happy
features\images\train\2867.png,Disgust
features\images\train\2868.png,Disgust
features\images\train\2869.png,Happy
features\images\train\2870.png,Sad
features\images\train\2871.png,Fearful
features\images\train\2872.png,Sad
features\images\train\2873.png,Surprised
features\images\train\2874.png,Disgust
features\images\train\2875.png,Happy
features\images\train\2876.png,Calm
features\images\train\2877.png,Fearful
features\images\train\2878.png,Disgust
features\images\train\2879.png,Calm
features\images\train\2880.png,Disgust
features\images\train\2881.png,Sad
features\images\train\2882.png,Calm
features\images\train\2883.png,Angry
features\images\train\2884.png,Fearful
features\images\train\2885.png,Sad
features\images\train\2886.png,Surprised
features\images\train\2887.png,Disgust
features\images\train\2888.png,Surprised
features\images\train\2889.png,Happy
features\images\train\2890.png,Angry
features\images\train\2891.png,Angry
features\images\train\2892.png,Calm
features\images\train\2893.png,Disgust
features\images\train\2894.png,Disgust
features\images\train\2895.png,Neutral
features\images\train\2896.png,Happy
features\images\train\2897.png,Surprised
features\images\train\2898.png,Disgust
features\images\train\2899.png,Calm
features\images\train\2900.png,Fearful
features\images\train\2901.png,Sad
features\images\train\2902.png,Disgust
features\images\train\2903.png,Surprised
features\images\train\2904.png,Fearful
features\images\train\2905.png,Disgust
features\images\train\2906.png,Surprised
features\images\train\2907.png,Surprised
features\images\train\2908.png,Calm
features\images\train\2909.png,Fearful
features\images\train\2910.png,Surprised
features\images\train\2911.png,Disgust
features\images\train\2912.png,Surprised
features\images\train\2913.png,Calm
features\images\train\2914.png,Disgust
features\images\train\2915.png,Happy
features\images\train\2916.png,Happy
features\images\train\2917.png,Surprised
features\images\train\2918.png,Sad
features\images\train\2919.png,Sad
features\images\train\2920.png,Happy
features\images\train\2921.png,Sad
features\images\train\2922.png,Happy
features\images\train\2923.png,Calm
features\images\train\2924.png,Angry
features\images\train\2925.png,Happy
features\images\train\2926.png,Happy
features\images\train\2927.png,Calm
features\images\train\2928.png,Surprised
features\images\train\2929.png,Happy
features\images\train\2930.png,Disgust
features\images\train\2931.png,Sad
features\images\train\2932.png,Happy
features\images\train\2933.png,Fearful
features\images\train\2934.png,Sad
features\images\train\2935.png,Angry
features\images\train\2936.png,Calm
features\images\train\2937.png,Sad
features\images\train\2938.png,Disgust
features\images\train\2939.png,Surprised
features\images\train\2940.png,Happy
features\images\train\2941.png,Disgust
features\images\train\2942.png,Neutral
features\images\train\2943.png,Neutral
features\images\train\2944.png,Happy
features\images\train\2945.png,Happy
features\images\train\2946.png,Disgust
features\images\train\2947.png,Angry
features\images\train\2948.png,Happy
features\images\train\2949.png,Happy
features\images\train\2950.png,Surprised
features\images\train\2951.png,Sad
features\images\train\2952.png,Surprised
features\images\train\2953.png,Calm
features\images\train\2954.png,Sad
features\images\train\2955.png,Fearful
features\images\train\2956.png,Fearful
features\images\train\2957.png,Surprised
features\images\train\2958.png,Angry
features\images\train\2959.png,Disgust
features\images\train\2960.png,Neutral
features\images\train\2961.png,Neutral
features\images\train\2962.png,Calm
features\images\train\2963.png,Happy
features\images\train\2964.png,Disgust
features\images\train\2965.png,Disgust
features\images\train\2966.png,Calm
features\images\train\2967.png,Neutral
features\images\train\2968.png,Sad
features\images\train\2969.png,Happy
features\images\train\2970.png,Angry
features\images\train\2971.png,Angry
features\images\train\2972.png,Neutral
features\images\train\2973.png,Neutral
features\images\train\2974.png,Calm
features\images\train\2975.png,Fearful
features\images\train\2976.png,Calm
features\images\train\2977.png,Sad
features\images\train\2978.png,Sad
features\images\train\2979.png,Disgust
features\images\train\2980.png,Surprised
features\images\train\2981.png,Fearful
features\images\train\2982.png,Fearful
features\images\train\2983.png,Disgust
features\images\train\2984.png,Sad
features\images\train\2985.png,Calm
features\images\train\2986.png,Surprised
features\images\train\2987.png,Angry
features\images\train\2988.png,Happy
features\images\train\2989.png,Angry
features\images\train\2990.png,Calm
features\images\train\2991.png,Angry
features\images\train\2992.png,Surprised
features\images\train\2993.png,Sad
features\images\train\2994.png,Surprised
features\images\train\2995.png,Happy
features\images\train\2996.png,Sad
features\images\train\2997.png,Happy
features\images\train\2998.png,Disgust
features\images\train\2999.png,Calm
features\images\train\3000.png,Angry
features\images\train\3001.png,Surprised
features\images\train\3002.png,Neutral
features\images\train\3003.png,Angry
features\images\train\3004.png,Calm
features\images\train\3005.png,Calm
features\images\train\3006.png,Disgust
features\images\train\3007.png,Calm
features\images\train\3008.png,Neutral
features\images\train\3009.png,Happy
features\images\train\3010.png,Calm
features\images\train\3011.png,Fearful
features\images\train\3012.png,Sad
features\images\train\3013.png,Surprised
features\images\train\3014.png,Happy
features\images\train\3015.png,Surprised
features\images\train\3016.png,Sad
features\images\train\3017.png,Angry
features\images\train\3018.png,Angry
features\images\train\3019.png,Disgust
features\images\train\3020.png,Fearful
features\images\train\3021.png,Disgust
features\images\train\3022.png,Happy
features\images\train\3023.png,Sad
features\images\train\3024.png,Angry
features\images\train\3025.png,Angry
features\images\train\3026.png,Sad
features\images\train\3027.png,Angry
features\images\train\3028.png,Disgust
features\images\train\3029.png,Sad
features\images\train\3030.png,Fearful
features\images\train\3031.png,Happy
features\images\train\3032.png,Calm
features\images\train\3033.png,Sad
features\images\train\3034.png,Neutral
features\images\train\3035.png,Fearful
features\images\train\3036.png,Sad
features\images\train\3037.png,Calm
features\images\train\3038.png,Surprised
features\images\train\3039.png,Happy
features\images\train\3040.png,Happy
features\images\train\3041.png,Surprised
features\images\train\3042.png,Surprised
features\images\train\3043.png,Neutral
features\images\train\3044.png,Surprised
features\images\train\3045.png,Sad
features\images\train\3046.png,Fearful
features\images\train\3047.png,Surprised
features\images\train\3048.png,Sad
features\images\train\3049.png,Disgust
features\images\train\3050.png,Sad
features\images\train\3051.png,Neutral
features\images\train\3052.png,Fearful
features\images\train\3053.png,Neutral
features\images\train\3054.png,Angry
features\images\train\3055.png,Fearful
features\images\train\3056.png,Neutral
features\images\train\3057.png,Disgust
features\images\train\3058.png,Angry
features\images\train\3059.png,Calm
features\images\train\3060.png,Fearful
features\images\train\3061.png,Surprised
features\images\train\3062.png,Angry
features\images\train\3063.png,Fearful
features\images\train\3064.png,Fearful
features\images\train\3065.png,Angry
features\images\train\3066.png,Sad
features\images\train\3067.png,Sad
features\images\train\3068.png,Sad
features\images\train\3069.png,Angry
features\images\train\3070.png,Fearful
features\images\train\3071.png,Sad
features\images\train\3072.png,Happy
features\images\train\3073.png,Calm
features\images\train\3074.png,Fearful
features\images\train\3075.png,Happy
features\images\train\3076.png,Neutral
features\images\train\3077.png,Sad
features\images\train\3078.png,Disgust
features\images\train\3079.png,Fearful
features\images\train\3080.png,Angry
features\images\train\3081.png,Disgust
features\images\train\3082.png,Disgust
features\images\train\3083.png,Surprised
features\images\train\3084.png,Disgust
features\images\train\3085.png,Sad
features\images\train\3086.png,Neutral
features\images\train\3087.png,Fearful
features\images\train\3088.png,Sad
features\images\train\3089.png,Surprised
features\images\train\3090.png,Calm
features\images\train\3091.png,Happy
features\images\train\3092.png,Sad
features\images\train\3093.png,Happy
features\images\train\3094.png,Sad
features\images\train\3095.png,Angry
features\images\train\3096.png,Disgust
features\images\train\3097.png,Angry
features\images\train\3098.png,Disgust
features\images\train\3099.png,Surprised
features\images\train\3100.png,Sad
features\images\train\3101.png,Angry
features\images\train\3102.png,Disgust
features\images\train\3103.png,Happy
features\images\train\3104.png,Fearful
features\images\train\3105.png,Happy
features\images\train\3106.png,Surprised
features\images\train\3107.png,Fearful
features\images\train\3108.png,Angry
features\images\train\3109.png,Happy
features\images\train\3110.png,Surprised
features\images\train\3111.png,Surprised
features\images\train\3112.png,Disgust
features\images\train\3113.png,Happy
features\images\train\3114.png,Happy
features\images\train\3115.png,Happy
features\images\train\3116.png,Disgust
features\images\train\3117.png,Calm
features\images\train\3118.png,Sad
features\images\train\3119.png,Calm
features\images\train\3120.png,Angry
features\images\train\3121.png,Calm
features\images\train\3122.png,Disgust
features\images\train\3123.png,Disgust
features\images\train\3124.png,Surprised
features\images\train\3125.png,Calm
features\images\train\3126.png,Fearful
features\images\train\3127.png,Sad
features\images\train\3128.png,Happy
features\images\train\3129.png,Sad
features\images\train\3130.png,Fearful
features\images\train\3131.png,Surprised
features\images\train\3132.png,Surprised
features\images\train\3133.png,Disgust
features\images\train\3134.png,Disgust
features\images\train\3135.png,Disgust
features\images\train\3136.png,Calm
features\images\train\3137.png,Sad
features\images\train\3138.png,Surprised
features\images\train\3139.png,Calm
features\images\train\3140.png,Surprised
features\images\train\3141.png,Fearful
features\images\train\3142.png,Fearful
features\images\train\3143.png,Sad
features\images\train\3144.png,Sad
features\images\train\3145.png,Fearful
features\images\train\3146.png,Neutral
features\images\train\3147.png,Angry
features\images\train\3148.png,Happy
features\images\train\3149.png,Disgust
features\images\train\3150.png,Happy
features\images\train\3151.png,Neutral
features\images\train\3152.png,Sad
features\images\train\3153.png,Surprised
features\images\train\3154.png,Angry
features\images\train\3155.png,Happy
features\images\train\3156.png,Sad
features\images\train\3157.png,Happy
features\images\train\3158.png,Happy
features\images\train\3159.png,Calm
features\images\train\3160.png,Disgust
features\images\train\3161.png,Angry
features\images\train\3162.png,Happy
features\images\train\3163.png,Disgust
features\images\train\3164.png,Disgust
features\images\train\3165.png,Angry
features\images\train\3166.png,Disgust
features\images\train\3167.png,Disgust
features\images\train\3168.png,Surprised
features\images\train\3169.png,Sad
features\images\train\3170.png,Disgust
features\images\train\3171.png,Sad
features\images\train\3172.png,Surprised
features\images\train\3173.png,Neutral
features\images\train\3174.png,Disgust
features\images\train\3175.png,Neutral
features\images\train\3176.png,Disgust
features\images\train\3177.png,Fearful
features\images\train\3178.png,Fearful
features\images\train\3179.png,Angry
features\images\train\3180.png,Surprised
features\images\train\3181.png,Surprised
features\images\train\3182.png,Neutral
features\images\train\3183.png,Neutral
features\images\train\3184.png,Neutral
features\images\train\3185.png,Calm
features\images\train\3186.png,Calm
features\images\train\3187.png,Happy
features\images\train\3188.png,Surprised
features\images\train\3189.png,Surprised
features\images\train\3190.png,Happy
features\images\train\3191.png,Angry
features\images\train\3192.png,Calm
features\images\train\3193.png,Neutral
features\images\train\3194.png,Happy
features\images\train\3195.png,Disgust
features\images\train\3196.png,Calm
features\images\train\3197.png,Sad
features\images\train\3198.png,Surprised
features\images\train\3199.png,Fearful
features\images\train\3200.png,Surprised
features\images\train\3201.png,Disgust
features\images\train\3202.png,Neutral
features\images\train\3203.png,Surprised
features\images\train\3204.png,Surprised
features\images\train\3205.png,Fearful
features\images\train\3206.png,Surprised
features\images\train\3207.png,Neutral
features\images\train\3208.png,Fearful
features\images\train\3209.png,Sad
features\images\train\3210.png,Neutral
features\images\train\3211.png,Angry
features\images\train\3212.png,Calm
features\images\train\3213.png,Disgust
features\images\train\3214.png,Surprised
features\images\train\3215.png,Sad
features\images\train\3216.png,Happy
features\images\train\3217.png,Fearful
features\images\train\3218.png,Fearful
features\images\train\3219.png,Disgust
features\images\train\3220.png,Surprised
features\images\train\3221.png,Neutral
features\images\train\3222.png,Angry
features\images\train\3223.png,Fearful
features\images\train\3224.png,Calm
features\images\train\3225.png,Disgust
features\images\train\3226.png,Calm
features\images\train\3227.png,Sad
features\images\train\3228.png,Happy
features\images\train\3229.png,Neutral
features\images\train\3230.png,Surprised
features\images\train\3231.png,Surprised
features\images\train\3232.png,Happy
features\images\train\3233.png,Fearful
features\images\train\3234.png,Angry
features\images\train\3235.png,Fearful
features\images\train\3236.png,Disgust
features\images\train\3237.png,Calm
features\images\train\3238.png,Happy
features\images\train\3239.png,Sad
features\images\train\3240.png,Sad
features\images\train\3241.png,Disgust
features\images\train\3242.png,Happy
features\images\train\3243.png,Fearful
features\images\train\3244.png,Sad
features\images\train\3245.png,Disgust
features\images\train\3246.png,Sad
features\images\train\3247.png,Surprised
features\images\train\3248.png,Disgust
features\images\train\3249.png,Surprised
features\images\train\3250.png,Fearful
features\images\train\3251.png,Angry
features\images\train\3252.png,Happy
features\images\train\3253.png,Neutral
features\images\train\3254.png,Angry
features\images\train\3255.png,Neutral
features\images\train\3256.png,Disgust
features\images\train\3257.png,Disgust
features\images\train\3258.png,Fearful
features\images\train\3259.png,Fearful
features\images\train\3260.png,Surprised
features\images\train\3261.png,Surprised
features\images\train\3262.png,Neutral
features\images\train\3263.png,Surprised
features\images\train\3264.png,Disgust
features\images\train\3265.png,Disgust
features\images\train\3266.png,Disgust
features\images\train\3267.png,Happy
features\images\train\3268.png,Fearful
features\images\train\3269.png,Disgust
features\images\train\3270.png,Fearful
features\images\train\3271.png,Surprised
features\images\train\3272.png,Fearful
features\images\train\3273.png,Angry
features\images\train\3274.png,Disgust
features\images\train\3275.png,Calm
features\images\train\3276.png,Fearful
features\images\train\3277.png,Happy
features\images\train\3278.png,Surprised
features\images\train\3279.png,Surprised
features\images\train\3280.png,Fearful
features\images\train\3281.png,Surprised
features\images\train\3282.png,Surprised
features\images\train\3283.png,Sad
features\images\train\3284.png,Disgust
features\images\train\3285.png,Calm
features\images\train\3286.png,Angry
features\images\train\3287.png,Calm
features\images\train\3288.png,Fearful
features\images\train\3289.png,Surprised
features\images\train\3290.png,Angry
features\images\train\3291.png,Angry
features\images\train\3292.png,Fearful
features\images\train\3293.png,Happy
features\images\train\3294.png,Calm
features\images\train\3295.png,Sad
features\images\train\3296.png,Sad
features\images\train\3297.png,Calm
features\images\train\3298.png,Happy
features\images\train\3299.png,Disgust
features\images\train\3300.png,Angry
features\images\train\3301.png,Neutral
features\images\train\3302.png,Angry
features\images\train\3303.png,Happy
features\images\train\3304.png,Surprised
features\images\train\3305.png,Surprised
features\images\train\3306.png,Disgust
features\images\train\3307.png,Surprised
features\images\train\3308.png,Fearful
features\images\train\3309.png,Calm
features\images\train\3310.png,Calm
features\images\train\3311.png,Disgust
features\images\train\3312.png,Surprised
features\images\train\3313.png,Sad
features\images\train\3314.png,Disgust
features\images\train\3315.png,Happy
features\images\train\3316.png,Neutral
features\images\train\3317.png,Surprised
features\images\train\3318.png,Angry
features\images\train\3319.png,Calm
features\images\train\3320.png,Angry
features\images\train\3321.png,Angry
features\images\train\3322.png,Disgust
features\images\train\3323.png,Angry
features\images\train\3324.png,Angry
features\images\train\3325.png,Surprised
features\images\train\3326.png,Disgust
features\images\train\3327.png,Surprised
features\images\train\3328.png,Fearful
features\images\train\3329.png,Surprised
features\images\train\3330.png,Fearful
features\images\train\3331.png,Disgust
features\images\train\3332.png,Sad
features\images\train\3333.png,Sad
features\images\train\3334.png,Surprised
features\images\train\3335.png,Surprised
features\images\train\3336.png,Disgust
features\images\train\3337.png,Fearful
features\images\train\3338.png,Angry
features\images\train\3339.png,Sad
features\images\train\3340.png,Disgust
features\images\train\3341.png,Fearful
features\images\train\3342.png,Fearful
features\images\train\3343.png,Happy
features\images\train\3344.png,Disgust
features\images\train\3345.png,Calm
features\images\train\3346.png,Sad
features\images\train\3347.png,Calm
features\images\train\3348.png,Calm
features\images\train\3349.png,Surprised
features\images\train\3350.png,Happy
features\images\train\3351.png,Happy
features\images\train\3352.png,Disgust
features\images\train\3353.png,Sad
features\images\train\3354.png,Sad
features\images\train\3355.png,Sad
features\images\train\3356.png,Fearful
features\images\train\3357.png,Disgust
features\images\train\3358.png,Happy
features\images\train\3359.png,Angry
features\images\train\3360.png,Angry
features\images\train\3361.png,Disgust
features\images\train\3362.png,Fearful
features\images\train\3363.png,Calm
features\images\train\3364.png,Angry
features\images\train\3365.png,Sad
features\images\train\3366.png,Fearful
features\images\train\3367.png,Surprised
features\images\train\3368.png,Disgust
features\images\train\3369.png,Disgust
features\images\train\3370.png,Fearful
features\images\train\3371.png,Calm
features\images\train\3372.png,Angry
features\images\train\3373.png,Surprised
features\images\train\3374.png,Calm
features\images\train\3375.png,Angry
features\images\train\3376.png,Calm
features\images\train\3377.png,Disgust
features\images\train\3378.png,Sad
features\images\train\3379.png,Fearful
features\images\train\3380.png,Fearful
features\images\train\3381.png,Disgust
features\images\train\3382.png,Disgust
features\images\train\3383.png,Surprised
features\images\train\3384.png,Disgust
features\images\train\3385.png,Angry
features\images\train\3386.png,Happy
features\images\train\3387.png,Fearful
features\images\train\3388.png,Sad
features\images\train\3389.png,Calm
features\images\train\3390.png,Happy
features\images\train\3391.png,Disgust
features\images\train\3392.png,Happy
features\images\train\3393.png,Surprised
features\images\train\3394.png,Angry
features\images\train\3395.png,Happy
features\images\train\3396.png,Angry
features\images\train\3397.png,Happy
features\images\train\3398.png,Disgust
features\images\train\3399.png,Angry
features\images\train\3400.png,Calm
features\images\train\3401.png,Sad
features\images\train\3402.png,Surprised
features\images\train\3403.png,Surprised
features\images\train\3404.png,Happy
features\images\train\3405.png,Happy
features\images\train\3406.png,Fearful
features\images\train\3407.png,Calm
features\images\train\3408.png,Sad
features\images\train\3409.png,Disgust
features\images\train\3410.png,Happy
features\images\train\3411.png,Surprised
features\images\train\3412.png,Sad
features\images\train\3413.png,Angry
features\images\train\3414.png,Disgust
features\images\train\3415.png,Surprised
features\images\train\3416.png,Happy
features\images\train\3417.png,Sad
features\images\train\3418.png,Sad
features\images\train\3419.png,Surprised
features\images\train\3420.png,Surprised
features\images\train\3421.png,Surprised
features\images\train\3422.png,Disgust
features\images\train\3423.png,Surprised
features\images\train\3424.png,Disgust
features\images\train\3425.png,Angry
features\images\train\3426.png,Fearful
features\images\train\3427.png,Disgust
features\images\train\3428.png,Surprised
features\images\train\3429.png,Fearful
features\images\train\3430.png,Disgust
features\images\train\3431.png,Calm
features\images\train\3432.png,Fearful
features\images\train\3433.png,Happy
features\images\train\3434.png,Calm
features\images\train\3435.png,Angry
features\images\train\3436.png,Happy
features\images\train\3437.png,Angry
features\images\train\3438.png,Sad
features\images\train\3439.png,Surprised
features\images\train\3440.png,Fearful
features\images\train\3441.png,Disgust
features\images\train\3442.png,Calm
features\images\train\3443.png,Angry
features\images\train\3444.png,Sad
features\images\train\3445.png,Calm
features\images\train\3446.png,Calm
features\images\train\3447.png,Disgust
features\images\train\3448.png,Calm
features\images\train\3449.png,Disgust
features\images\train\3450.png,Neutral
features\images\train\3451.png,Fearful
features\images\train\3452.png,Happy
features\images\train\3453.png,Calm
features\images\train\3454.png,Calm
features\images\train\3455.png,Fearful
features\images\train\3456.png,Sad
features\images\train\3457.png,Sad
features\images\train\3458.png,Sad
features\images\train\3459.png,Disgust
features\images\train\3460.png,Angry
features\images\train\3461.png,Disgust
features\images\train\3462.png,Calm
features\images\train\3463.png,Angry
features\images\train\3464.png,Disgust
features\images\train\3465.png,Sad
features\images\train\3466.png,Surprised
features\images\train\3467.png,Sad
features\images\train\3468.png,Happy
features\images\train\3469.png,Sad
features\images\train\3470.png,Sad
features\images\train\3471.png,Angry
features\images\train\3472.png,Angry
features\images\train\3473.png,Angry
features\images\train\3474.png,Sad
features\images\train\3475.png,Happy
features\images\train\3476.png,Sad
features\images\train\3477.png,Disgust
features\images\train\3478.png,Angry
features\images\train\3479.png,Surprised
features\images\train\3480.png,Happy
features\images\train\3481.png,Calm
features\images\train\3482.png,Sad
features\images\train\3483.png,Surprised
features\images\train\3484.png,Calm
features\images\train\3485.png,Fearful
features\images\train\3486.png,Surprised
features\images\train\3487.png,Surprised
features\images\train\3488.png,Happy
features\images\train\3489.png,Sad
features\images\train\3490.png,Fearful
features\images\train\3491.png,Sad
features\images\train\3492.png,Neutral
features\images\train\3493.png,Angry
features\images\train\3494.png,Angry
features\images\train\3495.png,Calm
features\images\train\3496.png,Happy
features\images\train\3497.png,Neutral
features\images\train\3498.png,Sad
features\images\train\3499.png,Neutral
features\images\train\3500.png,Disgust
features\images\train\3501.png,Calm
features\images\train\3502.png,Calm
features\images\train\3503.png,Angry
features\images\train\3504.png,Angry
features\images\train\3505.png,Happy
features\images\train\3506.png,Calm
features\images\train\3507.png,Calm
features\images\train\3508.png,Happy
features\images\train\3509.png,Sad
features\images\train\3510.png,Fearful
features\images\train\3511.png,Disgust
features\images\train\3512.png,Sad
features\images\train\3513.png,Happy
features\images\train\3514.png,Surprised
features\images\train\3515.png,Angry
features\images\train\3516.png,Fearful
features\images\train\3517.png,Happy
features\images\train\3518.png,Disgust
features\images\train\3519.png,Calm
features\images\train\3520.png,Angry
features\images\train\3521.png,Fearful
features\images\train\3522.png,Angry
features\images\train\3523.png,Angry
features\images\train\3524.png,Calm
features\images\train\3525.png,Disgust
features\images\train\3526.png,Fearful
features\images\train\3527.png,Surprised
features\images\train\3528.png,Calm
features\images\train\3529.png,Angry
features\images\train\3530.png,Disgust
features\images\train\3531.png,Disgust
features\images\train\3532.png,Happy
features\images\train\3533.png,Fearful
features\images\train\3534.png,Fearful
features\images\train\3535.png,Fearful
features\images\train\3536.png,Sad
features\images\train\3537.png,Sad
features\images\train\3538.png,Happy
features\images\train\3539.png,Angry
features\images\train\3540.png,Angry
features\images\train\3541.png,Surprised
features\images\train\3542.png,Fearful
features\images\train\3543.png,Sad
features\images\train\3544.png,Disgust
features\images\train\3545.png,Angry
features\images\train\3546.png,Disgust
features\images\train\3547.png,Disgust
features\images\train\3548.png,Disgust
features\images\train\3549.png,Disgust
features\images\train\3550.png,Calm
features\images\train\3551.png,Surprised
features\images\train\3552.png,Calm
features\images\train\3553.png,Neutral
features\images\train\3554.png,Surprised
features\images\train\3555.png,Sad
features\images\train\3556.png,Angry
features\images\train\3557.png,Happy
features\images\train\3558.png,Neutral
features\images\train\3559.png,Angry
features\images\train\3560.png,Calm
features\images\train\3561.png,Happy
features\images\train\3562.png,Fearful
features\images\train\3563.png,Happy
features\images\train\3564.png,Disgust
features\images\train\3565.png,Calm
features\images\train\3566.png,Happy
features\images\train\3567.png,Disgust
features\images\train\3568.png,Neutral
features\images\train\3569.png,Angry
features\images\train\3570.png,Happy
features\images\train\3571.png,Calm
features\images\train\3572.png,Angry
features\images\train\3573.png,Calm
features\images\train\3574.png,Sad
features\images\train\3575.png,Angry
features\images\train\3576.png,Calm
features\images\train\3577.png,Happy
features\images\train\3578.png,Calm
features\images\train\3579.png,Sad
features\images\train\3580.png,Fearful
features\images\train\3581.png,Happy
features\images\train\3582.png,Calm
features\images\train\3583.png,Neutral
features\images\train\3584.png,Fearful
features\images\train\3585.png,Fearful
features\images\train\3586.png,Fearful
features\images\train\3587.png,Disgust
features\images\train\3588.png,Disgust
features\images\train\3589.png,Sad
features\images\train\3590.png,Surprised
features\images\train\3591.png,Fearful
features\images\train\3592.png,Calm
features\images\train\3593.png,Angry
features\images\train\3594.png,Happy
features\images\train\3595.png,Neutral
features\images\train\3596.png,Sad
features\images\train\3597.png,Angry
features\images\train\3598.png,Fearful
features\images\train\3599.png,Fearful
features\images\train\3600.png,Surprised
features\images\train\3601.png,Angry
features\images\train\3602.png,Disgust
features\images\train\3603.png,Happy
features\images\train\3604.png,Sad
features\images\train\3605.png,Sad
features\images\train\3606.png,Disgust
features\images\train\3607.png,Happy
features\images\train\3608.png,Fearful
features\images\train\3609.png,Happy
features\images\train\3610.png,Fearful
features\images\train\3611.png,Neutral
features\images\train\3612.png,Disgust
features\images\train\3613.png,Fearful
features\images\train\3614.png,Angry
features\images\train\3615.png,Sad
features\images\train\3616.png,Calm
features\images\train\3617.png,Calm
features\images\train\3618.png,Fearful
features\images\train\3619.png,Angry
features\images\train\3620.png,Sad
features\images\train\3621.png,Sad
features\images\train\3622.png,Fearful
features\images\train\3623.png,Happy
features\images\train\3624.png,Fearful
features\images\train\3625.png,Disgust
features\images\train\3626.png,Surprised
features\images\train\3627.png,Happy
features\images\train\3628.png,Happy
features\images\train\3629.png,Fearful
features\images\train\3630.png,Surprised
features\images\train\3631.png,Disgust
features\images\train\3632.png,Calm
features\images\train\3633.png,Fearful
features\images\train\3634.png,Surprised
features\images\train\3635.png,Surprised
features\images\train\3636.png,Neutral
features\images\train\3637.png,Calm
features\images\train\3638.png,Disgust
features\images\train\3639.png,Surprised
features\images\train\3640.png,Neutral
features\images\train\3641.png,Angry
features\images\train\3642.png,Calm
features\images\train\3643.png,Fearful
features\images\train\3644.png,Fearful
features\images\train\3645.png,Sad
features\images\train\3646.png,Disgust
features\images\train\3647.png,Angry
features\images\train\3648.png,Sad
features\images\train\3649.png,Fearful
features\images\train\3650.png,Happy
features\images\train\3651.png,Surprised
features\images\train\3652.png,Calm
features\images\train\3653.png,Calm
features\images\train\3654.png,Happy
features\images\train\3655.png,Disgust
features\images\train\3656.png,Angry
features\images\train\3657.png,Angry
features\images\train\3658.png,Calm
features\images\train\3659.png,Disgust
features\images\train\3660.png,Sad
features\images\train\3661.png,Disgust
features\images\train\3662.png,Calm
features\images\train\3663.png,Angry
features\images\train\3664.png,Calm
features\images\train\3665.png,Surprised
features\images\train\3666.png,Fearful
features\images\train\3667.png,Neutral
features\images\train\3668.png,Calm
features\images\train\3669.png,Neutral
features\images\train\3670.png,Angry
features\images\train\3671.png,Fearful
features\images\train\3672.png,Calm
features\images\train\3673.png,Calm
features\images\train\3674.png,Happy
features\images\train\3675.png,Disgust
features\images\train\3676.png,Calm
features\images\train\3677.png,Sad
features\images\train\3678.png,Disgust
features\images\train\3679.png,Surprised
features\images\train\3680.png,Fearful
