path,emotion
dataset\ravdess\Actor_20\03-01-02-02-01-02-20.wav,Calm
dataset\ravdess\Actor_20\03-01-02-02-02-01-20.wav,Calm
dataset\ravdess\Actor_20\03-01-02-02-02-02-20.wav,Calm
dataset\ravdess\Actor_20\03-01-03-01-01-01-20.wav,Happy
dataset\ravdess\Actor_20\03-01-03-01-01-02-20.wav,Happy
dataset\ravdess\Actor_20\03-01-03-01-02-01-20.wav,Happy
dataset\ravdess\Actor_20\03-01-03-01-02-02-20.wav,Happy
dataset\ravdess\Actor_20\03-01-03-02-01-01-20.wav,Happy
dataset\ravdess\Actor_20\03-01-03-02-01-02-20.wav,Happy
dataset\ravdess\Actor_20\03-01-03-02-02-01-20.wav,Happy
dataset\ravdess\Actor_20\03-01-03-02-02-02-20.wav,Happy
dataset\ravdess\Actor_20\03-01-04-01-01-01-20.wav,Sad
dataset\ravdess\Actor_20\03-01-04-01-01-02-20.wav,Sad
dataset\ravdess\Actor_20\03-01-04-01-02-01-20.wav,Sad
dataset\ravdess\Actor_20\03-01-04-01-02-02-20.wav,Sad
dataset\ravdess\Actor_20\03-01-04-02-01-01-20.wav,Sad
dataset\ravdess\Actor_20\03-01-04-02-01-02-20.wav,Sad
dataset\ravdess\Actor_20\03-01-04-02-02-01-20.wav,Sad
dataset\ravdess\Actor_20\03-01-04-02-02-02-20.wav,Sad
dataset\ravdess\Actor_20\03-01-05-01-01-01-20.wav,Angry
dataset\ravdess\Actor_20\03-01-05-01-01-02-20.wav,Angry
dataset\ravdess\Actor_20\03-01-05-01-02-01-20.wav,Angry
dataset\ravdess\Actor_20\03-01-05-01-02-02-20.wav,Angry
dataset\ravdess\Actor_20\03-01-05-02-01-01-20.wav,Angry
dataset\ravdess\Actor_20\03-01-05-02-01-02-20.wav,Angry
dataset\ravdess\Actor_20\03-01-05-02-02-01-20.wav,Angry
dataset\ravdess\Actor_20\03-01-05-02-02-02-20.wav,Angry
dataset\ravdess\Actor_20\03-01-06-01-01-01-20.wav,Fearful
dataset\ravdess\Actor_20\03-01-06-01-01-02-20.wav,Fearful
dataset\ravdess\Actor_20\03-01-06-01-02-01-20.wav,Fearful
dataset\ravdess\Actor_20\03-01-06-01-02-02-20.wav,Fearful
dataset\ravdess\Actor_20\03-01-06-02-01-01-20.wav,Fearful
dataset\ravdess\Actor_20\03-01-06-02-01-02-20.wav,Fearful
dataset\ravdess\Actor_20\03-01-06-02-02-01-20.wav,Fearful
dataset\ravdess\Actor_20\03-01-06-02-02-02-20.wav,Fearful
dataset\ravdess\Actor_20\03-01-07-01-01-01-20.wav,Disgust
dataset\ravdess\Actor_20\03-01-07-01-01-02-20.wav,Disgust
dataset\ravdess\Actor_20\03-01-07-01-02-01-20.wav,Disgust
dataset\ravdess\Actor_20\03-01-07-01-02-02-20.wav,Disgust
dataset\ravdess\Actor_20\03-01-07-02-01-01-20.wav,Disgust
dataset\ravdess\Actor_20\03-01-07-02-01-02-20.wav,Disgust
dataset\ravdess\Actor_20\03-01-07-02-02-01-20.wav,Disgust
dataset\ravdess\Actor_20\03-01-07-02-02-02-20.wav,Disgust
dataset\ravdess\Actor_20\03-01-08-01-01-01-20.wav,Surprised
dataset\ravdess\Actor_20\03-01-08-01-01-02-20.wav,Surprised
dataset\ravdess\Actor_20\03-01-08-01-02-01-20.wav,Surprised
dataset\ravdess\Actor_20\03-01-08-01-02-02-20.wav,Surprised
dataset\ravdess\Actor_20\03-01-08-02-01-01-20.wav,Surprised
dataset\ravdess\Actor_20\03-01-08-02-01-02-20.wav,Surprised
dataset\ravdess\Actor_20\03-01-08-02-02-01-20.wav,Surprised
dataset\ravdess\Actor_20\03-01-08-02-02-02-20.wav,Surprised
dataset\ravdess\Actor_21\03-01-01-01-01-01-21.wav,Neutral
dataset\ravdess\Actor_21\03-01-01-01-01-02-21.wav,Neutral
dataset\ravdess\Actor_21\03-01-01-01-02-01-21.wav,Neutral
dataset\ravdess\Actor_21\03-01-01-01-02-02-21.wav,Neutral
dataset\ravdess\Actor_21\03-01-02-01-01-01-21.wav,Calm
dataset\ravdess\Actor_21\03-01-02-01-01-02-21.wav,Calm
dataset\ravdess\Actor_21\03-01-02-01-02-01-21.wav,Calm
dataset\ravdess\Actor_21\03-01-02-01-02-02-21.wav,Calm
dataset\ravdess\Actor_21\03-01-02-02-01-01-21.wav,Calm
dataset\ravdess\Actor_21\03-01-02-02-01-02-21.wav,Calm
dataset\ravdess\Actor_21\03-01-02-02-02-01-21.wav,Calm
dataset\ravdess\Actor_21\03-01-02-02-02-02-21.wav,Calm
dataset\ravdess\Actor_21\03-01-03-01-01-01-21.wav,Happy
dataset\ravdess\Actor_21\03-01-03-01-01-02-21.wav,Happy
dataset\ravdess\Actor_21\03-01-03-01-02-01-21.wav,Happy
dataset\ravdess\Actor_21\03-01-03-01-02-02-21.wav,Happy
dataset\ravdess\Actor_21\03-01-03-02-01-01-21.wav,Happy
dataset\ravdess\Actor_21\03-01-03-02-01-02-21.wav,Happy
dataset\ravdess\Actor_21\03-01-03-02-02-01-21.wav,Happy
dataset\ravdess\Actor_21\03-01-03-02-02-02-21.wav,Happy
dataset\ravdess\Actor_21\03-01-04-01-01-01-21.wav,Sad
dataset\ravdess\Actor_21\03-01-04-01-01-02-21.wav,Sad
dataset\ravdess\Actor_21\03-01-04-01-02-01-21.wav,Sad
dataset\ravdess\Actor_21\03-01-04-01-02-02-21.wav,Sad
dataset\ravdess\Actor_21\03-01-04-02-01-01-21.wav,Sad
dataset\ravdess\Actor_21\03-01-04-02-01-02-21.wav,Sad
dataset\ravdess\Actor_21\03-01-04-02-02-01-21.wav,Sad
dataset\ravdess\Actor_21\03-01-04-02-02-02-21.wav,Sad
dataset\ravdess\Actor_21\03-01-05-01-01-01-21.wav,Angry
dataset\ravdess\Actor_21\03-01-05-01-01-02-21.wav,Angry
dataset\ravdess\Actor_21\03-01-05-01-02-01-21.wav,Angry
dataset\ravdess\Actor_21\03-01-05-01-02-02-21.wav,Angry
dataset\ravdess\Actor_21\03-01-05-02-01-01-21.wav,Angry
dataset\ravdess\Actor_21\03-01-05-02-01-02-21.wav,Angry
dataset\ravdess\Actor_21\03-01-05-02-02-01-21.wav,Angry
dataset\ravdess\Actor_21\03-01-05-02-02-02-21.wav,Angry
dataset\ravdess\Actor_21\03-01-06-01-01-01-21.wav,Fearful
dataset\ravdess\Actor_21\03-01-06-01-01-02-21.wav,Fearful
dataset\ravdess\Actor_21\03-01-06-01-02-01-21.wav,Fearful
dataset\ravdess\Actor_21\03-01-06-01-02-02-21.wav,Fearful
dataset\ravdess\Actor_21\03-01-06-02-01-01-21.wav,Fearful
dataset\ravdess\Actor_21\03-01-06-02-01-02-21.wav,Fearful
dataset\ravdess\Actor_21\03-01-06-02-02-01-21.wav,Fearful
dataset\ravdess\Actor_21\03-01-06-02-02-02-21.wav,Fearful
dataset\ravdess\Actor_21\03-01-07-01-01-01-21.wav,Disgust
dataset\ravdess\Actor_21\03-01-07-01-01-02-21.wav,Disgust
dataset\ravdess\Actor_21\03-01-07-01-02-01-21.wav,Disgust
dataset\ravdess\Actor_21\03-01-07-01-02-02-21.wav,Disgust
dataset\ravdess\Actor_21\03-01-07-02-01-01-21.wav,Disgust
dataset\ravdess\Actor_21\03-01-07-02-01-02-21.wav,Disgust
dataset\ravdess\Actor_21\03-01-07-02-02-01-21.wav,Disgust
dataset\ravdess\Actor_21\03-01-07-02-02-02-21.wav,Disgust
dataset\ravdess\Actor_21\03-01-08-01-01-01-21.wav,Surprised
dataset\ravdess\Actor_21\03-01-08-01-01-02-21.wav,Surprised
dataset\ravdess\Actor_21\03-01-08-01-02-01-21.wav,Surprised
dataset\ravdess\Actor_21\03-01-08-01-02-02-21.wav,Surprised
dataset\ravdess\Actor_21\03-01-08-02-01-01-21.wav,Surprised
dataset\ravdess\Actor_21\03-01-08-02-01-02-21.wav,Surprised
dataset\ravdess\Actor_21\03-01-08-02-02-01-21.wav,Surprised
dataset\ravdess\Actor_21\03-01-08-02-02-02-21.wav,Surprised
dataset\ravdess\Actor_22\03-01-01-01-01-01-22.wav,Neutral
dataset\ravdess\Actor_22\03-01-01-01-01-02-22.wav,Neutral
dataset\ravdess\Actor_22\03-01-01-01-02-01-22.wav,Neutral
dataset\ravdess\Actor_22\03-01-01-01-02-02-22.wav,Neutral
dataset\ravdess\Actor_22\03-01-02-01-01-01-22.wav,Calm
dataset\ravdess\Actor_22\03-01-02-01-01-02-22.wav,Calm
dataset\ravdess\Actor_22\03-01-02-01-02-01-22.wav,Calm
dataset\ravdess\Actor_22\03-01-02-01-02-02-22.wav,Calm
dataset\ravdess\Actor_22\03-01-02-02-01-01-22.wav,Calm
dataset\ravdess\Actor_22\03-01-02-02-01-02-22.wav,Calm
dataset\ravdess\Actor_22\03-01-02-02-02-01-22.wav,Calm
dataset\ravdess\Actor_22\03-01-02-02-02-02-22.wav,Calm
dataset\ravdess\Actor_22\03-01-03-01-01-01-22.wav,Happy
dataset\ravdess\Actor_22\03-01-03-01-01-02-22.wav,Happy
dataset\ravdess\Actor_22\03-01-03-01-02-01-22.wav,Happy
dataset\ravdess\Actor_22\03-01-03-01-02-02-22.wav,Happy
dataset\ravdess\Actor_22\03-01-03-02-01-01-22.wav,Happy
dataset\ravdess\Actor_22\03-01-03-02-01-02-22.wav,Happy
dataset\ravdess\Actor_22\03-01-03-02-02-01-22.wav,Happy
dataset\ravdess\Actor_22\03-01-03-02-02-02-22.wav,Happy
dataset\ravdess\Actor_22\03-01-04-01-01-01-22.wav,Sad
dataset\ravdess\Actor_22\03-01-04-01-01-02-22.wav,Sad
dataset\ravdess\Actor_22\03-01-04-01-02-01-22.wav,Sad
dataset\ravdess\Actor_22\03-01-04-01-02-02-22.wav,Sad
dataset\ravdess\Actor_22\03-01-04-02-01-01-22.wav,Sad
dataset\ravdess\Actor_22\03-01-04-02-01-02-22.wav,Sad
dataset\ravdess\Actor_22\03-01-04-02-02-01-22.wav,Sad
dataset\ravdess\Actor_22\03-01-04-02-02-02-22.wav,Sad
dataset\ravdess\Actor_22\03-01-05-01-01-01-22.wav,Angry
dataset\ravdess\Actor_22\03-01-05-01-01-02-22.wav,Angry
dataset\ravdess\Actor_22\03-01-05-01-02-01-22.wav,Angry
dataset\ravdess\Actor_22\03-01-05-01-02-02-22.wav,Angry
dataset\ravdess\Actor_22\03-01-05-02-01-01-22.wav,Angry
dataset\ravdess\Actor_22\03-01-05-02-01-02-22.wav,Angry
dataset\ravdess\Actor_22\03-01-05-02-02-01-22.wav,Angry
dataset\ravdess\Actor_22\03-01-05-02-02-02-22.wav,Angry
dataset\ravdess\Actor_22\03-01-06-01-01-01-22.wav,Fearful
dataset\ravdess\Actor_22\03-01-06-01-01-02-22.wav,Fearful
dataset\ravdess\Actor_22\03-01-06-01-02-01-22.wav,Fearful
dataset\ravdess\Actor_22\03-01-06-01-02-02-22.wav,Fearful
dataset\ravdess\Actor_22\03-01-06-02-01-01-22.wav,Fearful
dataset\ravdess\Actor_22\03-01-06-02-01-02-22.wav,Fearful
dataset\ravdess\Actor_22\03-01-06-02-02-01-22.wav,Fearful
dataset\ravdess\Actor_22\03-01-06-02-02-02-22.wav,Fearful
dataset\ravdess\Actor_22\03-01-07-01-01-01-22.wav,Disgust
dataset\ravdess\Actor_22\03-01-07-01-01-02-22.wav,Disgust
dataset\ravdess\Actor_22\03-01-07-01-02-01-22.wav,Disgust
dataset\ravdess\Actor_22\03-01-07-01-02-02-22.wav,Disgust
dataset\ravdess\Actor_22\03-01-07-02-01-01-22.wav,Disgust
dataset\ravdess\Actor_22\03-01-07-02-01-02-22.wav,Disgust
dataset\ravdess\Actor_22\03-01-07-02-02-01-22.wav,Disgust
dataset\ravdess\Actor_22\03-01-07-02-02-02-22.wav,Disgust
dataset\ravdess\Actor_22\03-01-08-01-01-01-22.wav,Surprised
dataset\ravdess\Actor_22\03-01-08-01-01-02-22.wav,Surprised
dataset\ravdess\Actor_22\03-01-08-01-02-01-22.wav,Surprised
dataset\ravdess\Actor_22\03-01-08-01-02-02-22.wav,Surprised
dataset\ravdess\Actor_22\03-01-08-02-01-01-22.wav,Surprised
dataset\ravdess\Actor_22\03-01-08-02-01-02-22.wav,Surprised
dataset\ravdess\Actor_22\03-01-08-02-02-01-22.wav,Surprised
dataset\ravdess\Actor_22\03-01-08-02-02-02-22.wav,Surprised
dataset\ravdess\Actor_23\03-01-01-01-01-01-23.wav,Neutral
dataset\ravdess\Actor_23\03-01-01-01-01-02-23.wav,Neutral
dataset\ravdess\Actor_23\03-01-01-01-02-01-23.wav,Neutral
dataset\ravdess\Actor_23\03-01-01-01-02-02-23.wav,Neutral
dataset\ravdess\Actor_23\03-01-02-01-01-01-23.wav,Calm
dataset\ravdess\Actor_23\03-01-02-01-01-02-23.wav,Calm
dataset\ravdess\Actor_23\03-01-02-01-02-01-23.wav,Calm
dataset\ravdess\Actor_23\03-01-02-01-02-02-23.wav,Calm
dataset\ravdess\Actor_23\03-01-02-02-01-01-23.wav,Calm
dataset\ravdess\Actor_23\03-01-02-02-01-02-23.wav,Calm
dataset\ravdess\Actor_23\03-01-02-02-02-01-23.wav,Calm
dataset\ravdess\Actor_23\03-01-02-02-02-02-23.wav,Calm
dataset\ravdess\Actor_23\03-01-03-01-01-01-23.wav,Happy
dataset\ravdess\Actor_23\03-01-03-01-01-02-23.wav,Happy
dataset\ravdess\Actor_23\03-01-03-01-02-01-23.wav,Happy
dataset\ravdess\Actor_23\03-01-03-01-02-02-23.wav,Happy
dataset\ravdess\Actor_23\03-01-03-02-01-01-23.wav,Happy
dataset\ravdess\Actor_23\03-01-03-02-01-02-23.wav,Happy
dataset\ravdess\Actor_23\03-01-03-02-02-01-23.wav,Happy
dataset\ravdess\Actor_23\03-01-03-02-02-02-23.wav,Happy
dataset\ravdess\Actor_23\03-01-04-01-01-01-23.wav,Sad
dataset\ravdess\Actor_23\03-01-04-01-01-02-23.wav,Sad
dataset\ravdess\Actor_23\03-01-04-01-02-01-23.wav,Sad
dataset\ravdess\Actor_23\03-01-04-01-02-02-23.wav,Sad
dataset\ravdess\Actor_23\03-01-04-02-01-01-23.wav,Sad
dataset\ravdess\Actor_23\03-01-04-02-01-02-23.wav,Sad
dataset\ravdess\Actor_23\03-01-04-02-02-01-23.wav,Sad
dataset\ravdess\Actor_23\03-01-04-02-02-02-23.wav,Sad
dataset\ravdess\Actor_23\03-01-05-01-01-01-23.wav,Angry
dataset\ravdess\Actor_23\03-01-05-01-01-02-23.wav,Angry
dataset\ravdess\Actor_23\03-01-05-01-02-01-23.wav,Angry
dataset\ravdess\Actor_23\03-01-05-01-02-02-23.wav,Angry
dataset\ravdess\Actor_23\03-01-05-02-01-01-23.wav,Angry
dataset\ravdess\Actor_23\03-01-05-02-01-02-23.wav,Angry
dataset\ravdess\Actor_23\03-01-05-02-02-01-23.wav,Angry
dataset\ravdess\Actor_23\03-01-05-02-02-02-23.wav,Angry
dataset\ravdess\Actor_23\03-01-06-01-01-01-23.wav,Fearful
dataset\ravdess\Actor_23\03-01-06-01-01-02-23.wav,Fearful
dataset\ravdess\Actor_23\03-01-06-01-02-01-23.wav,Fearful
dataset\ravdess\Actor_23\03-01-06-01-02-02-23.wav,Fearful
dataset\ravdess\Actor_23\03-01-06-02-01-01-23.wav,Fearful
dataset\ravdess\Actor_23\03-01-06-02-01-02-23.wav,Fearful
dataset\ravdess\Actor_23\03-01-06-02-02-01-23.wav,Fearful
dataset\ravdess\Actor_23\03-01-06-02-02-02-23.wav,Fearful
dataset\ravdess\Actor_23\03-01-07-01-01-01-23.wav,Disgust
dataset\ravdess\Actor_23\03-01-07-01-01-02-23.wav,Disgust
dataset\ravdess\Actor_23\03-01-07-01-02-01-23.wav,Disgust
dataset\ravdess\Actor_23\03-01-07-01-02-02-23.wav,Disgust
dataset\ravdess\Actor_23\03-01-07-02-01-01-23.wav,Disgust
dataset\ravdess\Actor_23\03-01-07-02-01-02-23.wav,Disgust
dataset\ravdess\Actor_23\03-01-07-02-02-01-23.wav,Disgust
dataset\ravdess\Actor_23\03-01-07-02-02-02-23.wav,Disgust
dataset\ravdess\Actor_23\03-01-08-01-01-01-23.wav,Surprised
dataset\ravdess\Actor_23\03-01-08-01-01-02-23.wav,Surprised
dataset\ravdess\Actor_23\03-01-08-01-02-01-23.wav,Surprised
dataset\ravdess\Actor_23\03-01-08-01-02-02-23.wav,Surprised
dataset\ravdess\Actor_23\03-01-08-02-01-01-23.wav,Surprised
dataset\ravdess\Actor_23\03-01-08-02-01-02-23.wav,Surprised
dataset\ravdess\Actor_23\03-01-08-02-02-01-23.wav,Surprised
dataset\ravdess\Actor_23\03-01-08-02-02-02-23.wav,Surprised
dataset\ravdess\Actor_24\03-01-01-01-01-01-24.wav,Neutral
dataset\ravdess\Actor_24\03-01-01-01-01-02-24.wav,Neutral
dataset\ravdess\Actor_24\03-01-01-01-02-01-24.wav,Neutral
dataset\ravdess\Actor_24\03-01-01-01-02-02-24.wav,Neutral
dataset\ravdess\Actor_24\03-01-02-01-01-01-24.wav,Calm
dataset\ravdess\Actor_24\03-01-02-01-01-02-24.wav,Calm
dataset\ravdess\Actor_24\03-01-02-01-02-01-24.wav,Calm
dataset\ravdess\Actor_24\03-01-02-01-02-02-24.wav,Calm
dataset\ravdess\Actor_24\03-01-02-02-01-01-24.wav,Calm
dataset\ravdess\Actor_24\03-01-02-02-01-02-24.wav,Calm
dataset\ravdess\Actor_24\03-01-02-02-02-01-24.wav,Calm
dataset\ravdess\Actor_24\03-01-02-02-02-02-24.wav,Calm
dataset\ravdess\Actor_24\03-01-03-01-01-01-24.wav,Happy
dataset\ravdess\Actor_24\03-01-03-01-01-02-24.wav,Happy
dataset\ravdess\Actor_24\03-01-03-01-02-01-24.wav,Happy
dataset\ravdess\Actor_24\03-01-03-01-02-02-24.wav,Happy
dataset\ravdess\Actor_24\03-01-03-02-01-01-24.wav,Happy
dataset\ravdess\Actor_24\03-01-03-02-01-02-24.wav,Happy
dataset\ravdess\Actor_24\03-01-03-02-02-01-24.wav,Happy
dataset\ravdess\Actor_24\03-01-03-02-02-02-24.wav,Happy
dataset\ravdess\Actor_24\03-01-04-01-01-01-24.wav,Sad
dataset\ravdess\Actor_24\03-01-04-01-01-02-24.wav,Sad
dataset\ravdess\Actor_24\03-01-04-01-02-01-24.wav,Sad
dataset\ravdess\Actor_24\03-01-04-01-02-02-24.wav,Sad
dataset\ravdess\Actor_24\03-01-04-02-01-01-24.wav,Sad
dataset\ravdess\Actor_24\03-01-04-02-01-02-24.wav,Sad
dataset\ravdess\Actor_24\03-01-04-02-02-01-24.wav,Sad
dataset\ravdess\Actor_24\03-01-04-02-02-02-24.wav,Sad
dataset\ravdess\Actor_24\03-01-05-01-01-01-24.wav,Angry
dataset\ravdess\Actor_24\03-01-05-01-01-02-24.wav,Angry
dataset\ravdess\Actor_24\03-01-05-01-02-01-24.wav,Angry
dataset\ravdess\Actor_24\03-01-05-01-02-02-24.wav,Angry
dataset\ravdess\Actor_24\03-01-05-02-01-01-24.wav,Angry
dataset\ravdess\Actor_24\03-01-05-02-01-02-24.wav,Angry
dataset\ravdess\Actor_24\03-01-05-02-02-01-24.wav,Angry
dataset\ravdess\Actor_24\03-01-05-02-02-02-24.wav,Angry
dataset\ravdess\Actor_24\03-01-06-01-01-01-24.wav,Fearful
dataset\ravdess\Actor_24\03-01-06-01-01-02-24.wav,Fearful
dataset\ravdess\Actor_24\03-01-06-01-02-01-24.wav,Fearful
dataset\ravdess\Actor_24\03-01-06-01-02-02-24.wav,Fearful
dataset\ravdess\Actor_24\03-01-06-02-01-01-24.wav,Fearful
dataset\ravdess\Actor_24\03-01-06-02-01-02-24.wav,Fearful
dataset\ravdess\Actor_24\03-01-06-02-02-01-24.wav,Fearful
dataset\ravdess\Actor_24\03-01-06-02-02-02-24.wav,Fearful
dataset\ravdess\Actor_24\03-01-07-01-01-01-24.wav,Disgust
dataset\ravdess\Actor_24\03-01-07-01-01-02-24.wav,Disgust
dataset\ravdess\Actor_24\03-01-07-01-02-01-24.wav,Disgust
dataset\ravdess\Actor_24\03-01-07-01-02-02-24.wav,Disgust
dataset\ravdess\Actor_24\03-01-07-02-01-01-24.wav,Disgust
dataset\ravdess\Actor_24\03-01-07-02-01-02-24.wav,Disgust
dataset\ravdess\Actor_24\03-01-07-02-02-01-24.wav,Disgust
dataset\ravdess\Actor_24\03-01-07-02-02-02-24.wav,Disgust
dataset\ravdess\Actor_24\03-01-08-01-01-01-24.wav,Surprised
dataset\ravdess\Actor_24\03-01-08-01-01-02-24.wav,Surprised
dataset\ravdess\Actor_24\03-01-08-01-02-01-24.wav,Surprised
dataset\ravdess\Actor_24\03-01-08-01-02-02-24.wav,Surprised
dataset\ravdess\Actor_24\03-01-08-02-01-01-24.wav,Surprised
dataset\ravdess\Actor_24\03-01-08-02-01-02-24.wav,Surprised
dataset\ravdess\Actor_24\03-01-08-02-02-01-24.wav,Surprised
dataset\ravdess\Actor_24\03-01-08-02-02-02-24.wav,Surprised
